Machine,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation
local,EAGER-1,bwa,Lotaru-A,Realtime,8.330435694E9,1437654.65055604,1402931.0,0.024750789993264098
local,EAGER-1,bwa,Lotaru-A,Realtime,2.5705994498E10,4405494.46732892,4421482.0,0.0036158764575045135
local,EAGER-1,bwa,Perfect,Realtime,8.330435694E9,1402931.0,1402931.0,0.0
local,EAGER-1,bwa,Perfect,Realtime,2.5705994498E10,4421482.0,4421482.0,0.0
local,EAGER-1,samtools_flagstat_after_filter,Lotaru-G,Realtime,8.330435694E9,1601.61841926,1617.0,0.009512418515769876
local,EAGER-1,samtools_flagstat_after_filter,Lotaru-G,Realtime,2.5705994498E10,4375.62141362,4184.0,0.045798617021988446
local,EAGER-1,samtools_flagstat_after_filter,OnlineP,Realtime,8.330435694E9,1615.0741652094177,1617.0,0.0011909924493396769
local,EAGER-1,samtools_flagstat_after_filter,OnlineP,Realtime,2.5705994498E10,4423.298304533726,4184.0,0.057193667431578867
local,EAGER-1,samtools_flagstat_after_filter,OnlineM,Realtime,8.330435694E9,1615.0741652094177,1617.0,0.0011909924493396769
local,EAGER-1,samtools_flagstat_after_filter,OnlineM,Realtime,2.5705994498E10,4423.298304533726,4184.0,0.057193667431578867
local,EAGER-1,samtools_flagstat_after_filter,Naive,Realtime,8.330435694E9,1840.107407350629,1617.0,0.13797613317911506
local,EAGER-1,samtools_flagstat_after_filter,Naive,Realtime,2.5705994498E10,5039.6100379938935,4184.0,0.204495706977508
local,EAGER-1,samtools_flagstat_after_filter,Lotaru-A,Realtime,8.330435694E9,1601.61841926,1617.0,0.009512418515769876
local,EAGER-1,samtools_flagstat_after_filter,Lotaru-A,Realtime,2.5705994498E10,4375.62141362,4184.0,0.045798617021988446
local,EAGER-1,samtools_flagstat_after_filter,Perfect,Realtime,8.330435694E9,1617.0,1617.0,0.0
local,EAGER-1,samtools_flagstat_after_filter,Perfect,Realtime,2.5705994498E10,4184.0,4184.0,0.0
local,EAGER-1,fastqc,Lotaru-G,Realtime,8.330435694E9,138324.35614453,115314.0,0.19954520825337774
local,EAGER-1,fastqc,Lotaru-G,Realtime,2.5705994498E10,408323.74767321,393998.0,0.03635995023632097
local,EAGER-1,fastqc,OnlineP,Realtime,8.330435694E9,135115.91518938803,115314.0,0.17172169198352355
